##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	ANCIENT.SIM.CONT.COV-7.5.RUN-3.fq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	3890
Sequences flagged as poor quality	0
Sequence length	30-49
%GC	37
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1592	25	-2.6783854166666643
1592	26	1.2369791666666643
1592	27	1.21484375
1592	28	1.03515625
1592	29	1.1419270833333357
1592	30	1.3059895833333357
1592	31	7.91796875
1592	32	-26.361979166666668
1592	33	-19.919270833333332
1592	34	-16.4921875
1592	35	-13.510416666666666
1592	36	-11.184895833333334
1592	37	-9.486979166666666
1592	38	-8.020833333333334
1592	39	-5.6796875
1592	40	-4.736979166666667
1592	41	-3.53125
1592	42	-2.9791666666666665
1592	43	-2.6953125
1592	44	-2.2473958333333335
1592	45	-1.2552083333333333
1592	46	-1.125
1592	47	-0.9869791666666666
1592	48	-0.5885416666666666
1592	49	-0.5442708333333334
1601	1	-0.2877604166666643
1601	2	1.37890625
1601	3	-0.020833333333335702
1601	4	1.24609375
1601	5	1.3346354166666643
1601	6	1.6888020833333357
1601	7	1.5442708333333357
1601	8	1.23828125
1601	9	1.3828125
1601	10	0.98046875
1601	11	1.3125
1601	12	1.1080729166666643
1601	13	-6.145833333333336
1601	14	1.28515625
1601	15	-21.015625
1601	16	1.2083333333333357
1601	17	0.9596354166666643
1601	18	0.94921875
1601	19	-5.575520833333336
1601	20	-0.5989583333333357
1601	21	1.1549479166666643
1601	22	1.21875
1601	23	1.1106770833333357
1601	24	1.3059895833333357
1601	25	1.3216145833333357
1601	26	-9.763020833333336
1601	27	1.21484375
1601	28	0.03515625
1601	29	1.1419270833333357
1601	30	1.3059895833333357
1601	31	7.91796875
1601	32	-26.361979166666668
1601	33	-19.919270833333332
1601	34	-16.4921875
1601	35	-13.510416666666666
1601	36	-11.184895833333334
1601	37	-9.486979166666666
1601	38	-8.020833333333334
1601	39	-5.6796875
1601	40	-4.736979166666667
1601	41	-3.53125
1601	42	-2.9791666666666665
1601	43	-2.6953125
1601	44	-2.2473958333333335
1601	45	-1.2552083333333333
1601	46	-1.125
1601	47	-0.9869791666666666
1601	48	-0.5885416666666666
1601	49	-0.5442708333333334
1690	1	0.7122395833333357
1690	2	1.37890625
1690	3	0.9791666666666643
1690	4	1.24609375
1690	5	-0.6653645833333357
1690	6	1.6888020833333357
1690	7	1.5442708333333357
1690	8	-20.76171875
1690	9	1.3828125
1690	10	0.98046875
1690	11	1.3125
1690	12	0.1080729166666643
1690	13	0.8541666666666643
1690	14	1.28515625
1690	15	-10.015625
1690	16	0.2083333333333357
1690	17	0.9596354166666643
1690	18	0.94921875
1690	19	1.4244791666666643
1690	20	1.4010416666666643
1690	21	1.1549479166666643
1690	22	1.21875
1690	23	0.1106770833333357
1690	24	1.3059895833333357
1690	25	-0.6783854166666643
1690	26	1.2369791666666643
1690	27	1.21484375
1690	28	1.03515625
1690	29	1.1419270833333357
1690	30	1.3059895833333357
1690	31	7.91796875
1690	32	9.638020833333332
1690	33	18.080729166666668
1690	34	21.5078125
1690	35	24.489583333333336
1690	36	26.815104166666664
1690	37	28.513020833333336
1690	38	29.979166666666664
1690	39	32.3203125
1690	40	-4.736979166666667
1690	41	-3.53125
1690	42	-2.9791666666666665
1690	43	-2.6953125
1690	44	-2.2473958333333335
1690	45	-1.2552083333333333
1690	46	-1.125
1690	47	-0.9869791666666666
1690	48	-0.5885416666666666
1690	49	-0.5442708333333334
1709	1	0.7122395833333357
1709	2	1.37890625
1709	3	-0.020833333333335702
1709	4	1.24609375
1709	5	-17.665364583333336
1709	6	1.6888020833333357
1709	7	-20.455729166666664
1709	8	1.23828125
1709	9	-22.6171875
1709	10	-0.01953125
1709	11	1.3125
1709	12	1.1080729166666643
1709	13	0.8541666666666643
1709	14	1.28515625
1709	15	0.984375
1709	16	0.2083333333333357
1709	17	0.9596354166666643
1709	18	0.94921875
1709	19	1.4244791666666643
1709	20	1.4010416666666643
1709	21	-3.8450520833333357
1709	22	1.21875
1709	23	-3.8893229166666643
1709	24	-10.694010416666664
1709	25	1.3216145833333357
1709	26	1.2369791666666643
1709	27	1.21484375
1709	28	1.03515625
1709	29	1.1419270833333357
1709	30	-20.694010416666664
1709	31	7.91796875
1709	32	11.638020833333332
1709	33	-19.919270833333332
1709	34	-16.4921875
1709	35	-13.510416666666666
1709	36	-11.184895833333334
1709	37	-9.486979166666666
1709	38	-8.020833333333334
1709	39	-5.6796875
1709	40	-4.736979166666667
1709	41	-3.53125
1709	42	-2.9791666666666665
1709	43	-2.6953125
1709	44	-2.2473958333333335
1709	45	-1.2552083333333333
1709	46	-1.125
1709	47	-0.9869791666666666
1709	48	-0.5885416666666666
1709	49	-0.5442708333333334
1718	1	0.7122395833333357
1718	2	1.37890625
1718	3	0.9791666666666643
1718	4	1.24609375
1718	5	0.3346354166666643
1718	6	-0.3111979166666643
1718	7	1.5442708333333357
1718	8	-1.76171875
1718	9	-2.6171875
1718	10	0.98046875
1718	11	1.3125
1718	12	1.1080729166666643
1718	13	0.8541666666666643
1718	14	1.28515625
1718	15	0.984375
1718	16	1.2083333333333357
1718	17	0.9596354166666643
1718	18	0.94921875
1718	19	1.4244791666666643
1718	20	1.4010416666666643
1718	21	1.1549479166666643
1718	22	1.21875
1718	23	1.1106770833333357
1718	24	-5.694010416666664
1718	25	1.3216145833333357
1718	26	1.2369791666666643
1718	27	1.21484375
1718	28	1.03515625
1718	29	1.1419270833333357
1718	30	-3.6940104166666643
1718	31	7.91796875
1718	32	-26.361979166666668
1718	33	-19.919270833333332
1718	34	-16.4921875
1718	35	-13.510416666666666
1718	36	-11.184895833333334
1718	37	-9.486979166666666
1718	38	-8.020833333333334
1718	39	-5.6796875
1718	40	-4.736979166666667
1718	41	-3.53125
1718	42	-2.9791666666666665
1718	43	-2.6953125
1718	44	-2.2473958333333335
1718	45	-1.2552083333333333
1718	46	-1.125
1718	47	-0.9869791666666666
1718	48	-0.5885416666666666
1718	49	-0.5442708333333334
1738	1	0.7122395833333357
1738	2	1.37890625
1738	3	0.9791666666666643
1738	4	-0.75390625
1738	5	-17.665364583333336
1738	6	0.6888020833333357
1738	7	1.5442708333333357
1738	8	1.23828125
1738	9	-20.6171875
1738	10	0.98046875
1738	11	1.3125
1738	12	1.1080729166666643
1738	13	-8.145833333333336
1738	14	1.28515625
1738	15	0.984375
1738	16	1.2083333333333357
1738	17	0.9596354166666643
1738	18	0.94921875
1738	19	1.4244791666666643
1738	20	1.4010416666666643
1738	21	-2.8450520833333357
1738	22	1.21875
1738	23	1.1106770833333357
1738	24	1.3059895833333357
1738	25	0.3216145833333357
1738	26	0.2369791666666643
1738	27	1.21484375
1738	28	1.03515625
1738	29	-0.8580729166666643
1738	30	1.3059895833333357
1738	31	7.91796875
1738	32	11.638020833333332
1738	33	16.080729166666668
1738	34	21.5078125
1738	35	24.489583333333336
1738	36	-11.184895833333334
1738	37	-9.486979166666666
1738	38	-8.020833333333334
1738	39	-5.6796875
1738	40	-4.736979166666667
1738	41	-3.53125
1738	42	-2.9791666666666665
1738	43	-2.6953125
1738	44	-2.2473958333333335
1738	45	-1.2552083333333333
1738	46	-1.125
1738	47	-0.9869791666666666
1738	48	-0.5885416666666666
1738	49	-0.5442708333333334
1768	1	-0.2877604166666643
1768	2	1.37890625
1768	3	-1.0208333333333357
1768	4	1.24609375
1768	5	1.3346354166666643
1768	6	1.6888020833333357
1768	7	1.5442708333333357
1768	8	1.23828125
1768	9	1.3828125
1768	10	0.98046875
1768	11	1.3125
1768	12	0.1080729166666643
1768	13	0.8541666666666643
1768	14	1.28515625
1768	15	0.984375
1768	16	1.2083333333333357
1768	17	0.9596354166666643
1768	18	0.94921875
1768	19	1.4244791666666643
1768	20	1.4010416666666643
1768	21	-0.8450520833333357
1768	22	1.21875
1768	23	1.1106770833333357
1768	24	1.3059895833333357
1768	25	1.3216145833333357
1768	26	1.2369791666666643
1768	27	-3.78515625
1768	28	1.03515625
1768	29	1.1419270833333357
1768	30	1.3059895833333357
1768	31	7.91796875
1768	32	10.638020833333332
1768	33	18.080729166666668
1768	34	21.5078125
1768	35	24.489583333333336
1768	36	26.815104166666664
1768	37	28.513020833333336
1768	38	29.979166666666664
1768	39	32.3203125
1768	40	-4.736979166666667
1768	41	-3.53125
1768	42	-2.9791666666666665
1768	43	-2.6953125
1768	44	-2.2473958333333335
1768	45	-1.2552083333333333
1768	46	-1.125
1768	47	-0.9869791666666666
1768	48	-0.5885416666666666
1768	49	-0.5442708333333334
1797	1	0.7122395833333357
1797	2	0.37890625
1797	3	-0.020833333333335702
1797	4	0.24609375
1797	5	1.3346354166666643
1797	6	1.6888020833333357
1797	7	1.5442708333333357
1797	8	1.23828125
1797	9	1.3828125
1797	10	0.98046875
1797	11	-20.6875
1797	12	1.1080729166666643
1797	13	0.8541666666666643
1797	14	1.28515625
1797	15	0.984375
1797	16	1.2083333333333357
1797	17	0.9596354166666643
1797	18	-0.05078125
1797	19	1.4244791666666643
1797	20	1.4010416666666643
1797	21	1.1549479166666643
1797	22	1.21875
1797	23	1.1106770833333357
1797	24	1.3059895833333357
1797	25	-22.678385416666664
1797	26	1.2369791666666643
1797	27	1.21484375
1797	28	1.03515625
1797	29	-0.8580729166666643
1797	30	1.3059895833333357
1797	31	4.91796875
1797	32	11.638020833333332
1797	33	18.080729166666668
1797	34	21.5078125
1797	35	24.489583333333336
1797	36	-11.184895833333334
1797	37	-9.486979166666666
1797	38	-8.020833333333334
1797	39	-5.6796875
1797	40	-4.736979166666667
1797	41	-3.53125
1797	42	-2.9791666666666665
1797	43	-2.6953125
1797	44	-2.2473958333333335
1797	45	-1.2552083333333333
1797	46	-1.125
1797	47	-0.9869791666666666
1797	48	-0.5885416666666666
1797	49	-0.5442708333333334
1807	1	0.7122395833333357
1807	2	-7.62109375
1807	3	0.9791666666666643
1807	4	0.24609375
1807	5	1.3346354166666643
1807	6	0.6888020833333357
1807	7	1.5442708333333357
1807	8	1.23828125
1807	9	1.3828125
1807	10	0.98046875
1807	11	1.3125
1807	12	-22.891927083333336
1807	13	0.8541666666666643
1807	14	1.28515625
1807	15	0.984375
1807	16	1.2083333333333357
1807	17	0.9596354166666643
1807	18	0.94921875
1807	19	1.4244791666666643
1807	20	1.4010416666666643
1807	21	1.1549479166666643
1807	22	1.21875
1807	23	1.1106770833333357
1807	24	1.3059895833333357
1807	25	1.3216145833333357
1807	26	1.2369791666666643
1807	27	1.21484375
1807	28	1.03515625
1807	29	1.1419270833333357
1807	30	1.3059895833333357
1807	31	-30.08203125
1807	32	-26.361979166666668
1807	33	-19.919270833333332
1807	34	-16.4921875
1807	35	-13.510416666666666
1807	36	-11.184895833333334
1807	37	-9.486979166666666
1807	38	-8.020833333333334
1807	39	-5.6796875
1807	40	-4.736979166666667
1807	41	-3.53125
1807	42	-2.9791666666666665
1807	43	-2.6953125
1807	44	-2.2473958333333335
1807	45	-1.2552083333333333
1807	46	-1.125
1807	47	-0.9869791666666666
1807	48	-0.5885416666666666
1807	49	-0.5442708333333334
1841	1	-8.287760416666664
1841	2	1.37890625
1841	3	0.9791666666666643
1841	4	1.24609375
1841	5	1.3346354166666643
1841	6	1.6888020833333357
1841	7	0.5442708333333357
1841	8	1.23828125
1841	9	0.3828125
1841	10	0.98046875
1841	11	1.3125
1841	12	1.1080729166666643
1841	13	0.8541666666666643
1841	14	1.28515625
1841	15	0.984375
1841	16	1.2083333333333357
1841	17	0.9596354166666643
1841	18	0.94921875
1841	19	0.4244791666666643
1841	20	1.4010416666666643
1841	21	1.1549479166666643
1841	22	1.21875
1841	23	1.1106770833333357
1841	24	1.3059895833333357
1841	25	1.3216145833333357
1841	26	1.2369791666666643
1841	27	1.21484375
1841	28	-3.96484375
1841	29	1.1419270833333357
1841	30	1.3059895833333357
1841	31	-15.08203125
1841	32	11.638020833333332
1841	33	18.080729166666668
1841	34	21.5078125
1841	35	24.489583333333336
1841	36	13.815104166666666
1841	37	28.513020833333336
1841	38	29.979166666666664
1841	39	32.3203125
1841	40	33.263020833333336
1841	41	34.46875
1841	42	35.020833333333336
1841	43	34.3046875
1841	44	35.752604166666664
1841	45	36.744791666666664
1841	46	36.875
1841	47	37.013020833333336
1841	48	37.411458333333336
1841	49	36.455729166666664
1874	1	0.7122395833333357
1874	2	1.37890625
1874	3	0.9791666666666643
1874	4	0.24609375
1874	5	1.3346354166666643
1874	6	0.6888020833333357
1874	7	1.5442708333333357
1874	8	1.23828125
1874	9	1.3828125
1874	10	0.98046875
1874	11	1.3125
1874	12	1.1080729166666643
1874	13	0.8541666666666643
1874	14	1.28515625
1874	15	0.984375
1874	16	0.2083333333333357
1874	17	0.9596354166666643
1874	18	0.94921875
1874	19	1.4244791666666643
1874	20	-8.598958333333336
1874	21	1.1549479166666643
1874	22	1.21875
1874	23	1.1106770833333357
1874	24	1.3059895833333357
1874	25	1.3216145833333357
1874	26	1.2369791666666643
1874	27	0.21484375
1874	28	1.03515625
1874	29	1.1419270833333357
1874	30	1.3059895833333357
1874	31	7.91796875
1874	32	11.638020833333332
1874	33	16.080729166666668
1874	34	21.5078125
1874	35	20.489583333333336
1874	36	26.815104166666664
1874	37	28.513020833333336
1874	38	29.979166666666664
1874	39	-5.6796875
1874	40	-4.736979166666667
1874	41	-3.53125
1874	42	-2.9791666666666665
1874	43	-2.6953125
1874	44	-2.2473958333333335
1874	45	-1.2552083333333333
1874	46	-1.125
1874	47	-0.9869791666666666
1874	48	-0.5885416666666666
1874	49	-0.5442708333333334
1939	1	0.7122395833333357
1939	2	1.37890625
1939	3	-8.020833333333336
1939	4	0.24609375
1939	5	1.3346354166666643
1939	6	0.6888020833333357
1939	7	1.5442708333333357
1939	8	1.23828125
1939	9	1.3828125
1939	10	0.98046875
1939	11	1.3125
1939	12	1.1080729166666643
1939	13	0.8541666666666643
1939	14	1.28515625
1939	15	0.984375
1939	16	-5.791666666666664
1939	17	0.9596354166666643
1939	18	0.94921875
1939	19	1.4244791666666643
1939	20	1.4010416666666643
1939	21	1.1549479166666643
1939	22	1.21875
1939	23	1.1106770833333357
1939	24	1.3059895833333357
1939	25	1.3216145833333357
1939	26	1.2369791666666643
1939	27	-5.78515625
1939	28	1.03515625
1939	29	1.1419270833333357
1939	30	-0.6940104166666643
1939	31	-30.08203125
1939	32	-26.361979166666668
1939	33	-19.919270833333332
1939	34	-16.4921875
1939	35	-13.510416666666666
1939	36	-11.184895833333334
1939	37	-9.486979166666666
1939	38	-8.020833333333334
1939	39	-5.6796875
1939	40	-4.736979166666667
1939	41	-3.53125
1939	42	-2.9791666666666665
1939	43	-2.6953125
1939	44	-2.2473958333333335
1939	45	-1.2552083333333333
1939	46	-1.125
1939	47	-0.9869791666666666
1939	48	-0.5885416666666666
1939	49	-0.5442708333333334
1972	1	0.7122395833333357
1972	2	1.37890625
1972	3	0.9791666666666643
1972	4	1.24609375
1972	5	1.3346354166666643
1972	6	1.6888020833333357
1972	7	1.5442708333333357
1972	8	1.23828125
1972	9	-10.6171875
1972	10	0.98046875
1972	11	1.3125
1972	12	1.1080729166666643
1972	13	0.8541666666666643
1972	14	1.28515625
1972	15	0.984375
1972	16	1.2083333333333357
1972	17	0.9596354166666643
1972	18	0.94921875
1972	19	1.4244791666666643
1972	20	1.4010416666666643
1972	21	1.1549479166666643
1972	22	1.21875
1972	23	1.1106770833333357
1972	24	1.3059895833333357
1972	25	1.3216145833333357
1972	26	1.2369791666666643
1972	27	1.21484375
1972	28	0.03515625
1972	29	1.1419270833333357
1972	30	0.3059895833333357
1972	31	7.91796875
1972	32	-26.361979166666668
1972	33	-19.919270833333332
1972	34	-16.4921875
1972	35	-13.510416666666666
1972	36	-11.184895833333334
1972	37	-9.486979166666666
1972	38	-8.020833333333334
1972	39	-5.6796875
1972	40	-4.736979166666667
1972	41	-3.53125
1972	42	-2.9791666666666665
1972	43	-2.6953125
1972	44	-2.2473958333333335
1972	45	-1.2552083333333333
1972	46	-1.125
1972	47	-0.9869791666666666
1972	48	-0.5885416666666666
1972	49	-0.5442708333333334
2006	1	-1.2877604166666643
2006	2	1.37890625
2006	3	-1.0208333333333357
2006	4	1.24609375
2006	5	-5.665364583333336
2006	6	1.6888020833333357
2006	7	1.5442708333333357
2006	8	1.23828125
2006	9	1.3828125
2006	10	0.98046875
2006	11	-10.6875
2006	12	1.1080729166666643
2006	13	0.8541666666666643
2006	14	1.28515625
2006	15	0.984375
2006	16	1.2083333333333357
2006	17	0.9596354166666643
2006	18	0.94921875
